REGION_NAME,LW_B,LENGTH_CONVERSION_FACTOR,LMAX,LATITUDE,LONGITUDE,OBS_YEAR,SITEVISITID,DATE_,HABITAT_CODE,REPLICATEID,COMMONNAME,GENUS,SCIENTIFIC_NAME,MAX_HEIGHT,COMPLEXITY,SUBSTRATE_HEIGHT_0,SUBSTRATE_HEIGHT_20,SUBSTRATE_HEIGHT_50,SUBSTRATE_HEIGHT_100,SUBSTRATE_HEIGHT_150,OTHERBENTHIC,TAXONNAME,DEPTH,HARD_CORAL,MA,TA,CCA,SAND,OTHER,TRAINING_YN,OBS_TYPE,TROPHIC_MONREP,TROPHIC,ISLAND,SITE,REEF_ZONE,DEPTH_BIN,DIVER,REP,METHOD,SPECIES,COUNT,SIZE_,FAMILY,COMMONFAMILYALL,LW_A
NWHI,3.21082,0.9,38,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Manybar goatfish,Parupeneus,Parupeneus multifasciatus,0.7,,,,,,,,Parupeneus multifasciatus,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,PAMU,3,6,Mullidae,Goatfish,0.01136
NWHI,3.254,1,20,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000935,Elegant coris,Coris,Coris venusta,0.75,,,,,,,,Coris venusta,15.5448,,,,,,,0,N,SECONDARY,MI,Niihau,NII-2805,,,JR1,A,nSPC,COVE,4,6,Labridae,Wrasse,0.0065
NWHI,3.097,0.9,26,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Saddle wrasse,Thalassoma,Thalassoma duperrey,1.2,,,,,,,,Thalassoma duperrey,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,THDU,1,14,Labridae,Wrasse,0.0123
NWHI,3.21082,0.9,38,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Manybar goatfish,Parupeneus,Parupeneus multifasciatus,0.7,,,,,,,,Parupeneus multifasciatus,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,PAMU,1,10,Mullidae,Goatfish,0.01136
NWHI,3.1253,1,14,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000932,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,0.4,,,,,,,,Paracirrhites arcatus,14.6304,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2802,,,SRL,A,nSPC,PAAR,4,8,Cirrhitidae,Hawkfish,0.0165
NWHI,2.82943,1,23,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Threadfin butterflyfish,Chaetodon,Chaetodon auriga,3,,,,,,,,Chaetodon auriga,18.8976,,,,,,,0,I,SECONDARY,SI,Niihau,NII-2756,,,AH2,A,nSPC,CHAU,2,12,Chaetodontidae,Butterflyfish,0.0404
NWHI,3.097,0.9,26,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Saddle wrasse,Thalassoma,Thalassoma duperrey,1.2,,,,,,,,Thalassoma duperrey,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,THDU,1,7,Labridae,Wrasse,0.0123
NWHI,3,1,15,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000935,Belted wrasse,Stethojulis,Stethojulis balteata,0.75,,,,,,,,Stethojulis balteata,15.5448,,,,,,,0,N,SECONDARY,MI,Niihau,NII-2805,,,JR1,A,nSPC,STBA,1,9,Labridae,Wrasse,0.015
NWHI,3,1,15,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Ornamented wrasse,Halichoeres,Halichoeres ornatissimus,1.2,,,,,,,,Halichoeres ornatissimus,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,HAOR,1,12,Labridae,Wrasse,0.0133
NWHI,3.21082,0.9,38,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Manybar goatfish,Parupeneus,Parupeneus multifasciatus,0.7,,,,,,,,Parupeneus multifasciatus,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,PAMU,1,12,Mullidae,Goatfish,0.01136
NWHI,2.577,1,12.7,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000935,Russet angelfish,Centropyge,Centropyge potteri,0.75,,,,,,,,Centropyge potteri,15.5448,,,,,,,0,I,PRIMARY,H,Niihau,NII-2805,,,JR1,A,nSPC,CEPO,1,6,Pomacanthidae,Angelfish,0.0745
NWHI,3,1,15,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Ornamented wrasse,Halichoeres,Halichoeres ornatissimus,1.2,,,,,,,,Halichoeres ornatissimus,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,HAOR,1,7,Labridae,Wrasse,0.0133
NWHI,3.097,0.9,26,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Saddle wrasse,Thalassoma,Thalassoma duperrey,0.7,,,,,,,,Thalassoma duperrey,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,THDU,4,10,Labridae,Wrasse,0.0123
NWHI,3.254,1,20,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Elegant coris,Coris,Coris venusta,1.2,,,,,,,,Coris venusta,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,COVE,1,15,Labridae,Wrasse,0.0065
NWHI,3.097,0.9,26,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Saddle wrasse,Thalassoma,Thalassoma duperrey,0.7,,,,,,,,Thalassoma duperrey,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,THDU,1,15,Labridae,Wrasse,0.0123
NWHI,3,1,15,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000935,Vanderbilt's chromis,Chromis,Chromis vanderbilti,0.75,,,,,,,,Chromis vanderbilti,15.5448,,,,,,,0,I,PLANKTIVORE,Pk,Niihau,NII-2805,,,JR1,A,nSPC,CHVA,45,4,Pomacentridae,Damselfish,0.0258
NWHI,3,1,40,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Yellowtail coris,Coris,Coris gaimard,1.2,,,,,,,,Coris gaimard,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,COGA,1,6,Labridae,Wrasse,0.0109
NWHI,3,1,15,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Belted wrasse,Stethojulis,Stethojulis balteata,1.2,,,,,,,,Stethojulis balteata,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,STBA,1,7,Labridae,Wrasse,0.015
NWHI,3.097,0.9,26,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Saddle wrasse,Thalassoma,Thalassoma duperrey,0.7,,,,,,,,Thalassoma duperrey,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,THDU,3,7,Labridae,Wrasse,0.0123
NWHI,3.178,1,12,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Smalltail wrasse,Pseudojuloides,Pseudojuloides cerasinus,1.2,,,,,,,,Pseudojuloides cerasinus,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,PSCE,1,7,Labridae,Wrasse,0.0107
NWHI,3,1,15,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Ornamented wrasse,Halichoeres,Halichoeres ornatissimus,0.7,,,,,,,,Halichoeres ornatissimus,15.8496,,,,,,,0,N,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,HAOR,1,9,Labridae,Wrasse,0.0133
NWHI,3.178,1,12,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Smalltail wrasse,Pseudojuloides,Pseudojuloides cerasinus,1.2,,,,,,,,Pseudojuloides cerasinus,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,PSCE,1,8,Labridae,Wrasse,0.0107
NWHI,2.814,1,12,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Pebbled butterflyfish,Chaetodon,Chaetodon multicinctus,3,,,,,,,,Chaetodon multicinctus,18.8976,,,,,,,0,I,SECONDARY,Cor,Niihau,NII-2756,,,AH2,A,nSPC,CHMU,2,6,Chaetodontidae,Butterflyfish,0.045
NWHI,3.581,0.98,10,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Biting blenny,Plagiotremus,Plagiotremus goslinei,0.7,,,,,,,,Plagiotremus goslinei,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,PLGO,2,6,Blenniidae,Blenny,0.0018
NWHI,3.51,1,14,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Striated wrasse,Pseudocheilinus,Pseudocheilinus evanidus,0.7,,,,,,,,Pseudocheilinus evanidus,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,PSEV,2,8,Labridae,Wrasse,0.0049
NWHI,3.373,0.85,240,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000929,Grey reef shark,Carcharhinus,Carcharhinus amblyrhynchos,0.4,,,,,,,,Carcharhinus amblyrhynchos,15.24,,,,,,,0,N,PISCIVORE,Pisc,Niihau,NII-2802,,,HYW,A,nSPC,CAAB,1,70,Carcharhinidae,Requiem,0.0023
NWHI,3.02837,0.91,23,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000929,Brown surgeonfish,Acanthurus,Acanthurus nigrofuscus,0.4,,,,,,,,Acanthurus nigrofuscus,15.24,,,,,,,0,I,PRIMARY,H,Niihau,NII-2802,,,HYW,A,nSPC,ACNF,2,12,Acanthuridae,Surgeonfish,0.02637
NWHI,2.974,0.89,117,21.958585,-160.136754,2024,57006,10-Sep-24,AGR,2000000934,Bluefin trevally,Caranx,Caranx melampygus,0.2,,,,,,,,Caranx melampygus,9.7536,,,,,,,0,I,PISCIVORE,Pisc,Niihau,NII-2804,,,MP1,A,nSPC,CAME,3,35,Carangidae,Jack,0.02866
NWHI,3.21082,0.9,38,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000929,Manybar goatfish,Parupeneus,Parupeneus multifasciatus,0.4,,,,,,,,Parupeneus multifasciatus,15.24,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2802,,,HYW,A,nSPC,PAMU,1,11,Mullidae,Goatfish,0.01136
NWHI,3.21082,0.9,38,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000929,Manybar goatfish,Parupeneus,Parupeneus multifasciatus,0.4,,,,,,,,Parupeneus multifasciatus,15.24,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2802,,,HYW,A,nSPC,PAMU,3,7,Mullidae,Goatfish,0.01136
NWHI,3.21082,0.9,38,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000929,Manybar goatfish,Parupeneus,Parupeneus multifasciatus,0.4,,,,,,,,Parupeneus multifasciatus,15.24,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2802,,,HYW,A,nSPC,PAMU,1,9,Mullidae,Goatfish,0.01136
NWHI,2.974,0.89,117,21.958585,-160.136754,2024,57006,10-Sep-24,AGR,2000000933,Bluefin trevally,Caranx,Caranx melampygus,0.3,,,,,,,,Caranx melampygus,9.4488,,,,,,,0,I,PISCIVORE,Pisc,Niihau,NII-2804,,,ARG,A,nSPC,CAME,1,35,Carangidae,Jack,0.02866
NWHI,3,1,15,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000928,Ornamented wrasse,Halichoeres,Halichoeres ornatissimus,3,,,,,,,,Halichoeres ornatissimus,19.5072,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2756,,,CC,A,nSPC,HAOR,1,13,Labridae,Wrasse,0.0133
NWHI,2.577,1,12.7,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000928,Russet angelfish,Centropyge,Centropyge potteri,3,,,,,,,,Centropyge potteri,19.5072,,,,,,,0,I,PRIMARY,H,Niihau,NII-2756,,,CC,A,nSPC,CEPO,2,8,Pomacanthidae,Angelfish,0.0745
NWHI,3.36990999,0.96,20,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Moorish idol,Zanclus,Zanclus cornutus,3,,,,,,,,Zanclus cornutus,18.8976,,,,,,,0,I,SECONDARY,SI,Niihau,NII-2756,,,AH2,A,nSPC,ZACO,2,13,Zanclidae,Moorish idol,0.0147
NWHI,3.03482768,1,38,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000932,Masked triggerfish,Sufflamen,Sufflamen fraenatum,0.4,,,,,,,,Sufflamen fraenatum,14.6304,,,,,,,0,N,SECONDARY,MI,Niihau,NII-2802,,,SRL,A,nSPC,SUFR,1,22,Balistidae,Triggerfish,0.02881318
NWHI,3.554,1,38,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Black triggerfish,Melichthys,Melichthys niger,3,,,,,,,,Melichthys niger,18.8976,,,,,,,0,I,PLANKTIVORE,Pk,Niihau,NII-2756,,,AH2,A,nSPC,MENI,9,22,Balistidae,Triggerfish,0.0058
NWHI,3.554,1,34,21.958585,-160.136754,2024,57006,10-Sep-24,AGR,2000000933,Pinktail triggerfish,Melichthys,Melichthys vidua,0.3,,,,,,,,Melichthys vidua,9.4488,,,,,,,0,F,PRIMARY,H,Niihau,NII-2804,,,ARG,A,nSPC,MEVI,2,27,Balistidae,Triggerfish,0.0058
NWHI,3.03482768,1,38,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Masked triggerfish,Sufflamen,Sufflamen fraenatum,3,,,,,,,,Sufflamen fraenatum,18.8976,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2756,,,AH2,A,nSPC,SUFR,1,21,Balistidae,Triggerfish,0.02881318
NWHI,3.21082,0.9,38,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000932,Manybar goatfish,Parupeneus,Parupeneus multifasciatus,0.4,,,,,,,,Parupeneus multifasciatus,14.6304,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2802,,,SRL,A,nSPC,PAMU,2,14,Mullidae,Goatfish,0.01136
NWHI,3,1,15,21.986726,-160.135459,2024,57005,10-Sep-24,PAV,2000000932,Vanderbilt's chromis,Chromis,Chromis vanderbilti,0.4,,,,,,,,Chromis vanderbilti,14.6304,,,,,,,0,I,PLANKTIVORE,Pk,Niihau,NII-2802,,,SRL,A,nSPC,CHVA,3,6,Pomacentridae,Damselfish,0.0258
NWHI,3.1563,1,8,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Four-lined wrasse,Pseudocheilinus,Pseudocheilinus tetrataenia,1.2,,,,,,,,Pseudocheilinus tetrataenia,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,PSTE,1,8,Labridae,Wrasse,0.0138
NWHI,3.0671,1,33,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Twosaddle goatfish,Parupeneus,Parupeneus insularis,3,,,,,,,,Parupeneus insularis,18.8976,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2756,,,AH2,A,nSPC,PAIN,1,20,Mullidae,Goatfish,0.0135
NWHI,3,1,15,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Belted wrasse,Stethojulis,Stethojulis balteata,0.7,,,,,,,,Stethojulis balteata,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,STBA,2,8,Labridae,Wrasse,0.015
NWHI,3.055,0.86,40,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000935,Orangespot surgeonfish,Acanthurus,Acanthurus olivaceus,0.75,,,,,,,,Acanthurus olivaceus,15.5448,,,,,,,0,T,PRIMARY,H,Niihau,NII-2805,,,JR1,A,nSPC,ACOL,15,30,Acanthuridae,Surgeonfish,0.03839
NWHI,3.05,1,55,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,3,,,,,,,,Bodianus albotaeniatus,18.8976,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2756,,,AH2,A,nSPC,BOAL,1,30,Labridae,Wrasse,0.01202
NWHI,3.178,1,16,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Geoffroy's wrasse,Macropharyngodon,Macropharyngodon geoffroy,1.2,,,,,,,,Macropharyngodon geoffroy,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,MAGE,1,6,Labridae,Wrasse,0.0107
NWHI,2.974,0.89,117,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000935,Bluefin trevally,Caranx,Caranx melampygus,0.75,,,,,,,,Caranx melampygus,15.5448,,,,,,,0,T,PISCIVORE,Pisc,Niihau,NII-2805,,,JR1,A,nSPC,CAME,1,31,Carangidae,Jack,0.02866
NWHI,3.05,1,55,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,3,,,,,,,,Bodianus albotaeniatus,18.8976,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2756,,,AH2,A,nSPC,BOAL,1,18,Labridae,Wrasse,0.01202
NWHI,3.254,1,20,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Elegant coris,Coris,Coris venusta,3,,,,,,,,Coris venusta,18.8976,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2756,,,AH2,A,nSPC,COVE,1,8,Labridae,Wrasse,0.0065
NWHI,3.097,0.9,26,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Saddle wrasse,Thalassoma,Thalassoma duperrey,3,,,,,,,,Thalassoma duperrey,18.8976,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2756,,,AH2,A,nSPC,THDU,1,16,Labridae,Wrasse,0.0123
NWHI,3.097,0.9,26,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Saddle wrasse,Thalassoma,Thalassoma duperrey,3,,,,,,,,Thalassoma duperrey,18.8976,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2756,,,AH2,A,nSPC,THDU,2,13,Labridae,Wrasse,0.0123
NWHI,2.724,1,18,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Banded angelfish,Apolemichthys,Apolemichthys arcuatus,3,,,,,,,,Apolemichthys arcuatus,18.8976,,,,,,,0,I,SECONDARY,SI,Niihau,NII-2756,,,AH2,A,nSPC,APAR,1,14,Pomacanthidae,Angelfish,0.0669
NWHI,3.1253,1,14,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,0.7,,,,,,,,Paracirrhites arcatus,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,PAAR,4,8,Cirrhitidae,Hawkfish,0.0165
NWHI,3.1253,1,14,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,0.7,,,,,,,,Paracirrhites arcatus,15.8496,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2805,,,PT,A,nSPC,PAAR,2,6,Cirrhitidae,Hawkfish,0.0165
NWHI,3.31871,0.97,33,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Common parrotfish,Scarus,Scarus psittacus,0.7,,,,,,,,Scarus psittacus,15.8496,,,,,,,0,F,PRIMARY,H,Niihau,NII-2805,,,PT,A,nSPC,SCPS,1,14,Scaridae,Parrotfish,0.01045
NWHI,2.814,1,12,21.989727,-160.134377,2024,57004,10-Sep-24,PAV,2000000931,Pebbled butterflyfish,Chaetodon,Chaetodon multicinctus,0.7,,,,,,,,Chaetodon multicinctus,15.8496,,,,,,,0,T,SECONDARY,Cor,Niihau,NII-2805,,,PT,A,nSPC,CHMU,1,9,Chaetodontidae,Butterflyfish,0.045
NWHI,3.1253,1,14,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,1.2,,,,,,,,Paracirrhites arcatus,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,PAAR,3,7,Cirrhitidae,Hawkfish,0.0165
NWHI,3.055,0.86,40,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Orangespot surgeonfish,Acanthurus,Acanthurus olivaceus,1.3,,,,,,,,Acanthurus olivaceus,9.144,,,,,,,0,I,PRIMARY,H,Niihau,NII-2770,,,SRL,A,nSPC,ACOL,1,24,Acanthuridae,Surgeonfish,0.03839
NWHI,3.1253,1,14,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,1.2,,,,,,,,Paracirrhites arcatus,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,PAAR,2,8,Cirrhitidae,Hawkfish,0.0165
NWHI,3.055,0.86,40,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Orangespot surgeonfish,Acanthurus,Acanthurus olivaceus,1.3,,,,,,,,Acanthurus olivaceus,9.144,,,,,,,0,I,PRIMARY,H,Niihau,NII-2770,,,SRL,A,nSPC,ACOL,1,30,Acanthuridae,Surgeonfish,0.03839
NWHI,3.055,0.86,40,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Orangespot surgeonfish,Acanthurus,Acanthurus olivaceus,1.3,,,,,,,,Acanthurus olivaceus,9.144,,,,,,,0,I,PRIMARY,H,Niihau,NII-2770,,,SRL,A,nSPC,ACOL,1,32,Acanthuridae,Surgeonfish,0.03839
NWHI,3.1253,1,14,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Arc-eye hawkfish,Paracirrhites,Paracirrhites arcatus,1.2,,,,,,,,Paracirrhites arcatus,10.3632,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,HYW,A,nSPC,PAAR,1,11,Cirrhitidae,Hawkfish,0.0165
NWHI,2.971,0.97,38,21.964998,-160.14387,2024,57003,10-Sep-24,SAG,2000000930,Regal parrot,Scarus,Scarus dubius,3,,,,,,,,Scarus dubius,18.8976,,,,,,,0,T,PRIMARY,H,Niihau,NII-2756,,,AH2,A,nSPC,SCDU,1,30,Scaridae,Parrotfish,0.0222
NWHI,2.822,1,9,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Hawaiian whitespotted toby,Canthigaster,Canthigaster jactator,1.2,,,,,,,,Canthigaster jactator,10.3632,,,,,,,0,I,PRIMARY,H,Niihau,NII-2770,,,HYW,A,nSPC,CAJA,1,8,Tetraodontidae,Pufferfish,0.0424
NWHI,2.635,1,12,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Johnston Island damsel,Plectroglyphidodon,Plectroglyphidodon johnstonianus,1.2,,,,,,,,Plectroglyphidodon johnstonianus,10.3632,,,,,,,0,I,SECONDARY,Cor,Niihau,NII-2770,,,HYW,A,nSPC,PLJO,1,6,Pomacentridae,Damselfish,0.0612
NWHI,3.055,0.86,40,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Orangespot surgeonfish,Acanthurus,Acanthurus olivaceus,1.3,,,,,,,,Acanthurus olivaceus,9.144,,,,,,,0,I,PRIMARY,H,Niihau,NII-2770,,,SRL,A,nSPC,ACOL,10,5,Acanthuridae,Surgeonfish,0.03839
NWHI,3.02837,0.91,23,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Brown surgeonfish,Acanthurus,Acanthurus nigrofuscus,1.3,,,,,,,,Acanthurus nigrofuscus,9.144,,,,,,,0,I,PRIMARY,H,Niihau,NII-2770,,,SRL,A,nSPC,ACNF,3,7,Acanthuridae,Surgeonfish,0.02637
NWHI,3.02837,0.91,23,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Brown surgeonfish,Acanthurus,Acanthurus nigrofuscus,1.3,,,,,,,,Acanthurus nigrofuscus,9.144,,,,,,,0,I,PRIMARY,H,Niihau,NII-2770,,,SRL,A,nSPC,ACNF,1,9,Acanthuridae,Surgeonfish,0.02637
NWHI,3.109,1,70,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000936,Ember parrotfish,Scarus,Scarus rubroviolaceus,1.2,,,,,,,,Scarus rubroviolaceus,10.3632,,,,,,,0,F,PRIMARY,H,Niihau,NII-2770,,,HYW,A,nSPC,SCRU,1,42,Scaridae,Parrotfish,0.0136
NWHI,2.9895,1,21,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Raccoon butterflyfish,Chaetodon,Chaetodon lunula,1.3,,,,,,,,Chaetodon lunula,9.144,,,,,,,0,I,SECONDARY,SI,Niihau,NII-2770,,,SRL,A,nSPC,CHLU,1,14,Chaetodontidae,Butterflyfish,0.0296
NWHI,2.9895,1,20,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Ornate butterflyfish,Chaetodon,Chaetodon ornatissimus,1.3,,,,,,,,Chaetodon ornatissimus,9.144,,,,,,,0,I,SECONDARY,Cor,Niihau,NII-2770,,,SRL,A,nSPC,CHOR,1,4,Chaetodontidae,Butterflyfish,0.0296
NWHI,3.21082,0.9,38,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Manybar goatfish,Parupeneus,Parupeneus multifasciatus,1.3,,,,,,,,Parupeneus multifasciatus,9.144,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,SRL,A,nSPC,PAMU,4,7,Mullidae,Goatfish,0.01136
NWHI,3.097,0.9,26,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Saddle wrasse,Thalassoma,Thalassoma duperrey,1.3,,,,,,,,Thalassoma duperrey,9.144,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,SRL,A,nSPC,THDU,4,8,Labridae,Wrasse,0.0123
NWHI,3.178,1,10,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Flame wrasse,Cirrhilabrus,Cirrhilabrus jordani,1.3,,,,,,,,Cirrhilabrus jordani,9.144,,,,,,,0,I,PLANKTIVORE,Pk,Niihau,NII-2770,,,SRL,A,nSPC,CIJO,2,9,Labridae,Wrasse,0.0107
NWHI,3.178,1,16,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Geoffroy's wrasse,Macropharyngodon,Macropharyngodon geoffroy,1.3,,,,,,,,Macropharyngodon geoffroy,9.144,,,,,,,0,I,SECONDARY,MI,Niihau,NII-2770,,,SRL,A,nSPC,MAGE,2,7,Labridae,Wrasse,0.0107
NWHI,3,1,15,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Vanderbilt's chromis,Chromis,Chromis vanderbilti,1.3,,,,,,,,Chromis vanderbilti,9.144,,,,,,,0,I,PLANKTIVORE,Pk,Niihau,NII-2770,,,SRL,A,nSPC,CHVA,13,6,Pomacentridae,Damselfish,0.0258
NWHI,3,1,15,21.963974,-160.061694,2024,57007,10-Sep-24,PAV,2000000937,Vanderbilt's chromis,Chromis,Chromis vanderbilti,1.3,,,,,,,,Chromis vanderbilti,9.144,,,,,,,0,I,PLANKTIVORE,Pk,Niihau,NII-2770,,,SRL,A,nSPC,CHVA,5,8,Pomacentridae,Damselfish,0.0258
